Customer_ID,First_Name,Last_Name,DOB,Age,Gender,Phone_Number,Street_Address,City,State,Zip,Latitude,Longitude
CUST-321,Marvis,Choi,1952-05-10,71,F,558-647-2818,4809 Jason Rd,Boulder,CO,80729,40.015,-105.271
CUST-160,Enoch,Dale,1953-06-14,70,M,456-848-5876,8236 Platte Street,Boulder,CO,80920,40.015,-105.271
CUST-178,Dwain,Holt,1994-12-11,29,M,684-251-1105,6736 54th Ave,Aurora,CO,80300,39.729,-104.832
CUST-369,Lavonna,Villanueva,1998-01-18,25,M,740-805-8190,4492 14th Ave,Greeley,CO,80300,40.423,-104.709
CUST-209,Chauncey,Bolton,1977-10-05,46,M,862-093-8587,6189 Platte Street,Colorado Springs,CO,80173,38.834,-104.821
CUST-244,Lyda,Norris,1984-06-11,39,M,275-690-5276,1191 Oak Ave,Colorado Springs,CO,80134,38.834,-104.821
CUST-319,Joana,Jones,1952-10-09,71,F,552-506-1191,5190 Platte Street,Westminster,CO,80900,39.837,-105.037
CUST-404,Denis,Cash,1953-04-29,70,M,873-503-1122,1873 Hollywood Blvd,Fort Collins,CO,80300,40.585,-105.084
CUST-188,Devon,Snijder,2002-10-13,21,F,364-587-4470,8611 12th Street,Boulder,CO,80920,40.015,-105.271
CUST-100,Mohammed,Eekhout,1991-04-24,32,M,972-135-5704,7996 20th Street,Fort Collins,CO,80173,40.585,-105.084
CUST-119,Marhta,Simons,1964-07-07,59,F,645-564-6300,7877 14th Ave,Denver,CO,80000,39.739,-104.985
CUST-269,Rickie,Turner,2002-11-16,21,F,371-395-3827,2006 54th Ave,Boulder,CO,80000,40.015,-105.271
CUST-235,Clora,Mcmillan,2002-11-12,21,F,245-047-8383,5576 Oak Ave,Arvada,CO,80729,39.803,-105.087
CUST-014,Helena,Veltkamp,1993-03-09,30,F,428-321-8821,6134 Cedar Rd,Boulder,CO,80134,40.015,-105.271
CUST-166,Jeannetta,Jennings,1979-06-29,44,F,470-100-6469,1060 Speer Blvd,Boulder,CO,80134,40.015,-105.271
CUST-008,Sylvester,Chayah,1980-01-23,43,M,751-828-0607,3207 Jason Rd,Colorado Springs,CO,80729,38.834,-104.821
CUST-299,Brooks,Fields,2002-02-10,21,F,476-973-5053,5977 92nd Ave,Thornton,CO,80729,39.868,-104.972
CUST-318,Taylor,Valk,1996-01-05,27,F,549-628-5318,7727 Oak Ave,Aurora,CO,80173,39.729,-104.832
CUST-103,Akiko,Spithout,1980-04-01,43,M,833-262-5395,4675 Speer Blvd,Greeley,CO,80729,40.423,-104.709
CUST-334,Elliot,Lelyveld,1943-05-29,80,F,614-027-5188,3672 12th Street,Westminster,CO,80920,39.837,-105.037
CUST-453,Louis,Hoorenman,2000-10-04,23,F,616-369-2270,8259 Cedar Rd,Pueblo,CO,80134,38.254,-104.609
CUST-331,Terese,Taets,1979-05-24,44,M,588-050-9432,4079 92nd Ave,Centennial,CO,80300,39.579,-104.877
CUST-440,Hien,Fernandez,1985-07-22,38,F,461-178-2801,2751 Speer Blvd,Denver,CO,80134,39.739,-104.985
CUST-005,Kurt,van Leeuwen,1982-02-13,41,M,737-610-8340,9982 Cedar Rd,Boulder,CO,80729,40.015,-105.271
CUST-468,Mitchell,Smit,1947-10-21,76,F,353-907-1117,5247 12th Street,Greeley,CO,80134,40.423,-104.709
CUST-243,Stephan,Maxwell,1978-07-06,45,M,272-515-5976,2455 Oak Ave,Denver,CO,80900,39.739,-104.985
CUST-420,Dylan,Wells,1991-09-05,32,F,944-421-7744,7513 Main St,Boulder,CO,80134,40.015,-105.271
CUST-442,Deshawn,Besemer,1959-03-07,64,F,878-798-7302,9822 Platte Street,Colorado Springs,CO,80300,38.834,-104.821
CUST-064,Gus,Chang,1974-12-07,49,M,829-082-3522,8176 Platte Street,Boulder,CO,80300,40.015,-105.271
CUST-484,Scott,Nunez,1958-09-21,65,M,580-620-3484,5199 Lincoln Rd,Greeley,CO,80300,40.423,-104.709
CUST-139,Lakeisha,Rubio,1977-10-11,46,F,838-727-2704,9314 54th Ave,Centennial,CO,80134,39.579,-104.877
CUST-361,Cesar,Miedema,1957-04-12,66,M,686-508-6033,2903 Platte Street,Greeley,CO,80900,40.423,-104.709
CUST-498,Keira,Wright,1955-11-27,68,M,310-056-4153,470 20th Street,Fort Collins,CO,80920,40.585,-105.084
CUST-032,Denyse,Padilla,2004-01-07,19,F,734-501-3271,3833 Platte Street,Denver,CO,80300,39.739,-104.985
CUST-204,Jordon,Lozano,1951-12-22,72,M,789-778-1814,9564 Jason Rd,Boulder,CO,80900,40.015,-105.271
CUST-489,Nannette,Roach,1994-06-08,29,M,868-134-7188,5276 Jason Rd,Thornton,CO,80173,39.868,-104.972
CUST-028,Levi,Rodriquez,1948-08-28,75,M,831-772-8757,7478 12th Street,Arvada,CO,80134,39.803,-105.087
CUST-198,Caroline,Gonzales,1991-06-29,32,F,400-648-1819,3144 20th Street,Thornton,CO,80000,39.868,-104.972
CUST-401,Neda,Conner,1955-03-17,68,M,866-701-2067,2365 12th Street,Fort Collins,CO,80900,40.585,-105.084
CUST-456,Lizzie,Bryant,2001-04-14,22,F,228-980-9601,9984 Lincoln Rd,Denver,CO,80173,39.739,-104.985
CUST-182,Ivory,Wiggins,1952-09-02,71,M,579-748-7685,6529 92nd Ave,Westminster,CO,80000,39.837,-105.037
CUST-278,Josue,Hood,2005-04-24,18,M,402-147-4814,9471 Main St,Lakewood,CO,80300,39.705,-105.081
CUST-448,Vinita,Justice,1962-06-21,61,F,854-962-2395,1002 Lincoln Rd,Westminster,CO,80729,39.837,-105.037
CUST-359,Fawn,Vonck,2000-12-19,23,F,684-552-1919,5668 Lincoln Rd,Boulder,CO,80300,40.015,-105.271
CUST-452,Hung,Savage,1956-09-23,67,F,285-005-4961,164 20th Street,Boulder,CO,80300,40.015,-105.271
CUST-348,Roy,Gilmore,1958-06-19,65,M,653-557-6498,2112 14th Ave,Thornton,CO,80900,39.868,-104.972
CUST-101,Dewitt,Dirks,1983-07-10,40,M,467-424-2961,1498 12th Street,Boulder,CO,80900,40.015,-105.271
CUST-374,Agustin,Russell,2000-06-13,23,M,749-785-8064,3901 Platte Street,Centennial,CO,80134,39.579,-104.877
CUST-394,Joel,Sherman,1990-09-28,33,F,829-653-1365,6733 20th Street,Colorado Springs,CO,80173,38.834,-104.821
CUST-409,Marlon,Laus,1975-12-21,48,F,887-666-0230,7781 Hollywood Blvd,Boulder,CO,80920,40.015,-105.271
CUST-224,Louie,Wilkinson,1969-10-31,54,F,214-235-3863,1565 12th Street,Greeley,CO,80134,40.423,-104.709
CUST-326,Humberto,Roodnat,2003-06-21,20,F,575-950-6671,8359 Oak Ave,Westminster,CO,80729,39.837,-105.037
CUST-044,Dong,Schermerts,1952-03-06,71,M,966-896-9097,7005 Main St,Arvada,CO,80173,39.803,-105.087
CUST-289,Coy,Roeder,1989-03-13,34,F,436-451-4831,9642 14th Ave,Arvada,CO,80000,39.803,-105.087
CUST-207,Jason,Brock,1989-01-19,34,F,569-764-8669,4238 Main St,Colorado Springs,CO,80173,38.834,-104.821
CUST-156,Latrice,Hensley,2005-02-19,18,F,416-547-8687,950 20th Street,Pueblo,CO,80134,38.254,-104.609
CUST-180,Laquanda,Brownlie,2004-06-20,19,F,690-301-5790,3495 Lincoln Rd,Greeley,CO,80900,40.423,-104.709
CUST-025,Dave,van Doorn,1970-10-27,53,M,857-588-0367,986 19th Street,Thornton,CO,80300,39.868,-104.972
CUST-367,Cami,Thompson,1954-04-27,69,M,736-153-7726,6818 12th Street,Westminster,CO,80900,39.837,-105.037
CUST-415,Karlyn,Berendse,1947-05-24,76,F,912-334-2573,5387 54th Ave,Boulder,CO,80173,40.015,-105.271
CUST-327,Maximo,Groeneveld,1967-06-30,56,F,576-177-1890,4307 Speer Blvd,Westminster,CO,80900,39.837,-105.037
CUST-108,Tod,Pruitt,1981-06-10,42,F,235-829-1889,3842 Main St,Fort Collins,CO,80920,40.585,-105.084
CUST-035,Charles,Rose,1970-11-27,53,F,220-386-1952,7741 92nd Ave,Arvada,CO,80920,39.803,-105.087
CUST-216,Hiram,Oneil,1959-03-09,64,M,537-320-1899,71 Oak Ave,Fort Collins,CO,80729,40.585,-105.084
CUST-375,Rea,Cordova,1978-02-09,45,M,754-860-6067,4036 54th Ave,Centennial,CO,80173,39.579,-104.877
CUST-433,Sherly,Spee,1985-06-22,38,M,977-912-1899,1055 Hollywood Blvd,Colorado Springs,CO,80920,38.834,-104.821
